Accident_ID,Accident_Description,Police_Station,Investigation_Status,Reported_By,Insurance_Claim,Claim_Amount,Fault,Injured_Person_Name,Contact_Info,Vehicle_Damage,Repair_Cost,Legal_Proceedings,Lawyer_Involved,Lawyer_Fee
809,Description_809,Station_809,Completed,Passenger,False,5039,Road conditions,Person_809,Contact_809,No damage,1022,True,False,1387
810,Description_810,Station_810,Pending,Driver,True,6919,Other driver,Person_810,Contact_810,Major,3127,False,False,3520
811,Description_811,Station_811,Completed,Driver,True,9981,Other driver,Person_811,Contact_811,No damage,915,False,False,4946
812,Description_812,Station_812,Completed,Witness,True,3625,Road conditions,Person_812,Contact_812,Minor,3576,False,False,1344
813,Description_813,Station_813,Pending,Driver,True,5438,Other driver,Person_813,Contact_813,Major,1417,False,True,2387
814,Description_814,Station_814,Completed,Passenger,True,2612,Driver,Person_814,Contact_814,Major,705,False,True,2299
815,Description_815,Station_815,Completed,Driver,True,9530,Road conditions,Person_815,Contact_815,No damage,2629,True,True,2479
816,Description_816,Station_816,Completed,Driver,False,8202,Road conditions,Person_816,Contact_816,Minor,1590,False,True,4095
817,Description_817,Station_817,Completed,Witness,False,7041,Road conditions,Person_817,Contact_817,Minor,766,True,False,3897
818,Description_818,Station_818,Pending,Passenger,True,1585,Driver,Person_818,Contact_818,Minor,2266,False,False,4365
819,Description_819,Station_819,Completed,Passenger,True,6605,Other driver,Person_819,Contact_819,Minor,2263,False,True,3376
820,Description_820,Station_820,Completed,Passenger,False,1421,Other driver,Person_820,Contact_820,No damage,2009,True,True,2431
821,Description_821,Station_821,Completed,Passenger,True,2313,Other driver,Person_821,Contact_821,Major,652,False,False,4056
822,Description_822,Station_822,Completed,Driver,False,4842,Driver,Person_822,Contact_822,No damage,1053,False,True,1324
823,Description_823,Station_823,Completed,Witness,False,8459,Other driver,Person_823,Contact_823,Minor,3118,True,True,3479
824,Description_824,Station_824,Pending,Driver,False,8939,Other driver,Person_824,Contact_824,Major,3176,False,True,4116
825,Description_825,Station_825,Completed,Passenger,True,7521,Driver,Person_825,Contact_825,Major,4296,True,True,4404
826,Description_826,Station_826,Completed,Witness,False,2177,Driver,Person_826,Contact_826,Minor,4342,True,True,4476
827,Description_827,Station_827,Completed,Witness,False,2666,Other driver,Person_827,Contact_827,No damage,1898,False,False,4912
828,Description_828,Station_828,Pending,Passenger,True,5528,Driver,Person_828,Contact_828,No damage,2271,False,False,2729
829,Description_829,Station_829,Completed,Passenger,True,7957,Driver,Person_829,Contact_829,Minor,3928,True,False,4508
830,Description_830,Station_830,Pending,Witness,False,9706,Driver,Person_830,Contact_830,Major,1556,True,True,2903
831,Description_831,Station_831,Completed,Passenger,True,4329,Road conditions,Person_831,Contact_831,Major,1337,False,False,4520
832,Description_832,Station_832,Completed,Passenger,True,6461,Road conditions,Person_832,Contact_832,No damage,3112,True,True,2287
833,Description_833,Station_833,Pending,Passenger,False,5597,Other driver,Person_833,Contact_833,Major,3232,True,True,2495
834,Description_834,Station_834,Completed,Passenger,True,5974,Other driver,Person_834,Contact_834,Minor,1466,True,False,4105
835,Description_835,Station_835,Completed,Witness,False,6172,Driver,Person_835,Contact_835,Major,2021,True,True,2161
836,Description_836,Station_836,Pending,Witness,True,7571,Other driver,Person_836,Contact_836,No damage,3270,False,False,1876
837,Description_837,Station_837,Completed,Driver,False,3014,Road conditions,Person_837,Contact_837,No damage,4296,False,False,1384
838,Description_838,Station_838,Completed,Driver,True,7818,Other driver,Person_838,Contact_838,Minor,1521,False,True,3210
839,Description_839,Station_839,Completed,Witness,False,9642,Other driver,Person_839,Contact_839,No damage,3620,True,False,3408
840,Description_840,Station_840,Pending,Driver,True,9725,Road conditions,Person_840,Contact_840,Minor,3585,False,False,4574
841,Description_841,Station_841,Pending,Passenger,False,7675,Road conditions,Person_841,Contact_841,Major,4289,True,True,2590
842,Description_842,Station_842,Completed,Passenger,True,5818,Driver,Person_842,Contact_842,Major,3765,True,True,3585
843,Description_843,Station_843,Completed,Witness,True,2543,Driver,Person_843,Contact_843,Major,3340,False,True,2603
844,Description_844,Station_844,Pending,Driver,False,2689,Driver,Person_844,Contact_844,Minor,2460,True,False,4422
845,Description_845,Station_845,Completed,Passenger,True,6682,Other driver,Person_845,Contact_845,No damage,746,True,False,2668
846,Description_846,Station_846,Completed,Driver,False,3293,Other driver,Person_846,Contact_846,Minor,4146,False,False,3646
847,Description_847,Station_847,Pending,Witness,True,9437,Other driver,Person_847,Contact_847,Major,931,False,False,4553
848,Description_848,Station_848,Pending,Witness,True,4114,Road conditions,Person_848,Contact_848,Major,1066,True,True,1078
849,Description_849,Station_849,Pending,Driver,False,9584,Other driver,Person_849,Contact_849,Major,980,False,True,1450
850,Description_850,Station_850,Completed,Witness,True,5258,Road conditions,Person_850,Contact_850,Major,4853,False,False,1786
851,Description_851,Station_851,Completed,Passenger,False,5607,Other driver,Person_851,Contact_851,Major,1034,True,False,4370
852,Description_852,Station_852,Pending,Passenger,True,3193,Other driver,Person_852,Contact_852,Minor,4771,False,True,4622
853,Description_853,Station_853,Completed,Driver,False,8578,Road conditions,Person_853,Contact_853,Major,968,True,False,1230
854,Description_854,Station_854,Completed,Driver,True,8411,Road conditions,Person_854,Contact_854,Minor,4458,True,True,1410
855,Description_855,Station_855,Completed,Witness,True,7950,Road conditions,Person_855,Contact_855,Minor,3074,False,True,1405
856,Description_856,Station_856,Completed,Witness,False,3616,Driver,Person_856,Contact_856,Major,4747,True,True,1816
857,Description_857,Station_857,Pending,Driver,True,5569,Driver,Person_857,Contact_857,Major,2828,True,False,2337
858,Description_858,Station_858,Completed,Witness,True,5823,Other driver,Person_858,Contact_858,Major,2121,False,True,4898
859,Description_859,Station_859,Pending,Driver,False,1587,Other driver,Person_859,Contact_859,Minor,3495,True,False,2230
860,Description_860,Station_860,Completed,Driver,True,2189,Other driver,Person_860,Contact_860,No damage,2470,True,True,4623
861,Description_861,Station_861,Pending,Passenger,False,9252,Driver,Person_861,Contact_861,Minor,930,False,False,4689
862,Description_862,Station_862,Pending,Witness,True,7915,Other driver,Person_862,Contact_862,Major,4593,False,True,2806
863,Description_863,Station_863,Completed,Driver,True,1036,Road conditions,Person_863,Contact_863,Minor,4163,False,False,4359
864,Description_864,Station_864,Pending,Passenger,False,8918,Road conditions,Person_864,Contact_864,No damage,4915,False,False,4129
865,Description_865,Station_865,Completed,Driver,False,5830,Driver,Person_865,Contact_865,No damage,3742,True,True,4422
866,Description_866,Station_866,Completed,Witness,True,8315,Road conditions,Person_866,Contact_866,No damage,2618,True,True,2523
867,Description_867,Station_867,Pending,Passenger,False,3959,Road conditions,Person_867,Contact_867,Minor,1611,True,True,1055
868,Description_868,Station_868,Pending,Witness,True,9698,Other driver,Person_868,Contact_868,No damage,4565,True,True,4174
869,Description_869,Station_869,Pending,Passenger,True,1972,Road conditions,Person_869,Contact_869,No damage,4652,False,True,3000
870,Description_870,Station_870,Pending,Witness,False,9641,Road conditions,Person_870,Contact_870,Minor,2714,True,False,4446
871,Description_871,Station_871,Completed,Driver,False,1211,Driver,Person_871,Contact_871,Major,1296,True,False,2075
872,Description_872,Station_872,Completed,Driver,False,3331,Road conditions,Person_872,Contact_872,No damage,3807,False,False,2012
873,Description_873,Station_873,Pending,Driver,False,4601,Road conditions,Person_873,Contact_873,Minor,3469,True,False,4020
874,Description_874,Station_874,Pending,Witness,True,7420,Other driver,Person_874,Contact_874,No damage,1921,True,True,1997
875,Description_875,Station_875,Pending,Passenger,True,2446,Other driver,Person_875,Contact_875,Minor,4602,True,True,4300
876,Description_876,Station_876,Completed,Witness,False,4016,Other driver,Person_876,Contact_876,Major,2245,True,True,3767
877,Description_877,Station_877,Pending,Driver,True,2532,Driver,Person_877,Contact_877,Minor,4574,False,True,1283
878,Description_878,Station_878,Completed,Witness,False,3953,Other driver,Person_878,Contact_878,Minor,3005,True,True,1993
879,Description_879,Station_879,Completed,Passenger,True,2833,Road conditions,Person_879,Contact_879,No damage,737,True,False,2119
880,Description_880,Station_880,Pending,Driver,False,7596,Driver,Person_880,Contact_880,Minor,2998,False,True,2783
881,Description_881,Station_881,Completed,Witness,True,8482,Road conditions,Person_881,Contact_881,Major,948,True,False,2431
882,Description_882,Station_882,Completed,Driver,True,6749,Road conditions,Person_882,Contact_882,Minor,3729,False,False,1381
883,Description_883,Station_883,Completed,Witness,False,3407,Other driver,Person_883,Contact_883,Minor,1504,False,True,2700
884,Description_884,Station_884,Pending,Witness,True,4305,Driver,Person_884,Contact_884,Minor,1138,True,True,3749
885,Description_885,Station_885,Pending,Driver,False,6162,Driver,Person_885,Contact_885,Major,2750,False,False,4076
886,Description_886,Station_886,Completed,Passenger,False,9065,Other driver,Person_886,Contact_886,Major,3129,True,False,4755
887,Description_887,Station_887,Pending,Driver,True,2356,Driver,Person_887,Contact_887,Minor,3407,True,False,3006
888,Description_888,Station_888,Completed,Passenger,True,8659,Road conditions,Person_888,Contact_888,Minor,4715,True,True,1305
889,Description_889,Station_889,Pending,Driver,True,3253,Driver,Person_889,Contact_889,Minor,2058,False,True,4028
890,Description_890,Station_890,Completed,Driver,False,2122,Road conditions,Person_890,Contact_890,No damage,3171,True,True,1640
891,Description_891,Station_891,Pending,Driver,True,7517,Driver,Person_891,Contact_891,Major,3460,False,False,4519
892,Description_892,Station_892,Pending,Witness,True,8558,Driver,Person_892,Contact_892,Minor,2727,True,False,4532
893,Description_893,Station_893,Completed,Witness,False,2509,Other driver,Person_893,Contact_893,Minor,1452,False,False,4315
894,Description_894,Station_894,Pending,Passenger,True,9902,Other driver,Person_894,Contact_894,Major,2035,True,True,2771
895,Description_895,Station_895,Completed,Driver,True,1993,Driver,Person_895,Contact_895,No damage,992,False,False,4527
896,Description_896,Station_896,Pending,Witness,True,1054,Road conditions,Person_896,Contact_896,Minor,2116,False,True,2280
897,Description_897,Station_897,Pending,Witness,True,7729,Other driver,Person_897,Contact_897,Major,3490,True,True,1142
898,Description_898,Station_898,Pending,Driver,True,4175,Other driver,Person_898,Contact_898,No damage,3898,False,True,1201
899,Description_899,Station_899,Pending,Driver,True,2756,Other driver,Person_899,Contact_899,Major,2944,False,True,4072
900,Description_900,Station_900,Completed,Driver,False,7159,Driver,Person_900,Contact_900,Major,4083,False,True,4021
901,Description_901,Station_901,Completed,Passenger,True,6528,Road conditions,Person_901,Contact_901,Minor,1289,False,False,2516
902,Description_902,Station_902,Completed,Driver,True,7172,Road conditions,Person_902,Contact_902,Major,1629,True,True,2843
903,Description_903,Station_903,Completed,Witness,True,9967,Driver,Person_903,Contact_903,Minor,4463,False,True,1745
904,Description_904,Station_904,Pending,Witness,False,7099,Road conditions,Person_904,Contact_904,No damage,2881,False,False,2535
905,Description_905,Station_905,Pending,Driver,False,9547,Other driver,Person_905,Contact_905,Minor,1897,False,False,4428
906,Description_906,Station_906,Completed,Passenger,True,1563,Road conditions,Person_906,Contact_906,Major,4046,False,False,1552
907,Description_907,Station_907,Completed,Passenger,False,3394,Other driver,Person_907,Contact_907,Major,2999,True,True,2854
908,Description_908,Station_908,Completed,Witness,False,3892,Other driver,Person_908,Contact_908,Major,4779,True,True,1941
909,Description_909,Station_909,Completed,Passenger,False,2526,Driver,Person_909,Contact_909,Minor,3659,False,True,1276
910,Description_910,Station_910,Pending,Driver,True,5120,Other driver,Person_910,Contact_910,No damage,4767,False,False,3798
911,Description_911,Station_911,Completed,Passenger,False,5187,Road conditions,Person_911,Contact_911,No damage,2925,False,True,3266
912,Description_912,Station_912,Pending,Passenger,True,7008,Road conditions,Person_912,Contact_912,Major,2724,True,False,1370
913,Description_913,Station_913,Pending,Witness,False,4019,Road conditions,Person_913,Contact_913,Minor,2583,False,False,3099
914,Description_914,Station_914,Pending,Witness,False,5697,Road conditions,Person_914,Contact_914,Major,1976,True,True,4998
915,Description_915,Station_915,Pending,Witness,False,6806,Road conditions,Person_915,Contact_915,Minor,724,False,False,4270
916,Description_916,Station_916,Pending,Passenger,True,3944,Other driver,Person_916,Contact_916,No damage,2540,False,False,1465
917,Description_917,Station_917,Pending,Witness,True,7539,Driver,Person_917,Contact_917,Minor,3477,False,True,1803
918,Description_918,Station_918,Pending,Witness,False,4991,Driver,Person_918,Contact_918,Minor,1816,False,True,4863
919,Description_919,Station_919,Completed,Passenger,False,9733,Road conditions,Person_919,Contact_919,Major,4044,True,True,2524
920,Description_920,Station_920,Completed,Passenger,True,8669,Other driver,Person_920,Contact_920,Minor,3864,True,True,3981
921,Description_921,Station_921,Pending,Passenger,False,2153,Driver,Person_921,Contact_921,No damage,3296,False,True,1610
922,Description_922,Station_922,Completed,Driver,True,2172,Road conditions,Person_922,Contact_922,No damage,2171,False,True,1067
